id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,total_of_bookings,last_review,booking_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,year,month,dayname,estimated_revenue,initial_revenue,recommended_minimum_nights,recommended_price_per_night,recommended_revenue_min_nights,extended_stay_price,recommended_revenue_extended_stay,last_minute_discount,recommended_revenue_last_minute,total_recommended_revenue
564879108994452181,Weekly・7F40#Pool&BTS Nana&MRT Sukhumvit&Max2ppl,312545246,Mike,Vadhana,13.74708,100.55691,Entire home/apt,3009,3,15,2022-12-07,1.54,49,32,15,2022,12,Wednesday,13901.58,13901.579999999998,2,3460.35,10657.878,26471.677499999998,10191.5958375,3010.5045,927.2353860000002,21776.709223500002
565550653525394548,"P2 - Cozy 2BR 3 Queen Beds, Family Choice, BTS!",123828822,Sara,Phaya Thai,13.79298,100.54618,Entire home/apt,2700,4,21,2022-12-12,2.02,22,140,21,2022,12,Monday,21816.0,21816.0,2,2970.0000000000005,11998.800000000001,22720.500000000004,11473.852500000003,2583.9000000000005,1043.8956000000003,24516.548100000004
565570318960918503,"P3 - Modern 2BR 3 Queen Beds, Family Choice, BTS!",123828822,Sara,Phaya Thai,13.79212,100.54591,Entire home/apt,2900,3,14,2022-12-10,1.35,22,141,14,2022,12,Saturday,11745.0,11745.000000000002,2,3190.0000000000005,8613.000000000002,24403.500000000004,8236.181250000001,2775.3,749.3310000000001,17598.51225
566184885757913031,Bangkok Nest ※ 5min ASOK ※ Skypool ※ Netflix ※ LED,30386490,N'Dee,Khlong Toei,13.73821,100.55784,Entire home/apt,3226,1,47,2022-12-23,4.78,23,9,47,2022,12,Friday,15420.28,15420.28,2,3709.8999999999996,35466.644,28380.734999999997,33914.978325,3227.613,3085.598028,72467.220353
577164503898851805,Charming 1BR Near Terminal21 Asok Rooftop Pool Gym,89820474,Ken-Bambu,Khlong Toei,13.735666,100.557945,Entire home/apt,2500,2,36,2022-12-24,3.99,48,22,36,2022,12,Saturday,19950.0,19950.0,2,2875.0,22942.5,21993.75,21938.765625,2501.25,1995.9975000000002,46877.263125
566896452446253904,4楼曼谷市中心/两卧家庭公寓/日式风格/近bts asok /双轨交汇出行便利/靠近nana酒吧街,18699637,Wilson,Khlong Toei,13.73735,100.55864,Entire home/apt,3343,2,33,2022-12-18,3.32,29,206,33,2022,12,Sunday,22197.52,22197.52,2,3844.45,25527.147999999997,29410.042499999996,24410.335274999994,3344.6715,2220.861876,52158.345150999994
566928620934724411,Premiere Suite 2 @ Oriental Ratchada,179295136,Chieanchai,Din Daeng,13.77231,100.57,Entire home/apt,1499,2,3,2022-12-22,3.0,22,357,3,2022,12,Thursday,8994.0,8994.0,2,1648.9,9893.400000000001,12614.085,9460.56375,1434.5430000000001,860.7258000000002,20214.689550000003
567037135949869823,SO Comfy : A lovely room near Silom Center,227784412,Bank,Bang Rak,13.72442,100.51991,Entire home/apt,609,1,21,2022-12-15,2.47,19,123,21,2022,12,Thursday,1504.23,1504.23,2,669.9000000000001,3309.3060000000005,5124.735000000001,3164.5238625000006,582.8130000000001,287.90962200000007,6761.739484500001
567070239745853360,7F37#Gym&Pool&BTS Nana&MRT Sukhumvit&Max4,312545246,Mike,Vadhana,13.74705,100.55556,Entire home/apt,5114,1,18,2022-12-16,1.97,49,47,18,2022,12,Friday,10074.58,10074.58,2,5881.099999999999,23171.533999999996,44990.41499999999,22157.779387499995,5116.557,2015.923458,47345.23684549999
568676173008154061,Penthouse w incredible city view @Sukhumvit/中文服务,292407038,Eugene,Vadhana,13.74039,100.56338,Entire home/apt,5142,3,23,2022-12-11,2.68,2,0,23,2022,12,Sunday,41341.68,41341.68000000001,2,5913.299999999999,31695.287999999997,45236.744999999995,30308.61915,5144.570999999999,2757.4900559999996,64761.397206
569127595841753660,Stylish Family Suite at Metro Hotel Ratchada 36,337002776,Zuzu,Chatu Chak,13.8211,100.57768,Private room,1333,1,4,2022-12-15,0.48,30,323,4,2022,12,Thursday,639.84,639.84,2,1466.3000000000002,1407.6480000000001,11217.195,1346.0634,1275.681,122.465376,2876.1767760000002
569139554788004530,TAMNI | No.312 | 1min walk to Subway,14335043,Tan,Parthum Wan,13.738421,100.517899,Private room,3163,1,27,2022-12-25,2.72,14,83,27,2022,12,Sunday,8603.36,8603.36,2,3479.3,18927.392000000003,26616.645,18099.318600000002,3026.991,1646.6831040000002,38673.39370400001
569709325948720033,Family Suite 2 Bedroom in Rama 9 & Night Shopping,233942660,Kritsana,Din Daeng,13.755749,100.563263,Entire home/apt,2119,1,32,2022-12-23,3.23,6,120,32,2022,12,Friday,6844.37,6844.37,2,2330.9,15057.614000000001,17831.385000000002,14398.843387500001,2027.883,1310.012418,30766.4698055
569748798584136119,MRT Subway Wat Mangkon COZY condominium#10,26736483,K,Samphanthawong,13.74069,100.51141,Entire home/apt,969,1,10,2022-12-11,1.31,89,328,10,2022,12,Sunday,1269.39,1269.39,2,1065.9,2792.6580000000004,8154.135,2670.4792125000004,927.3330000000001,242.96124600000005,5706.098458500001
570971715282359002,E7/Silom/BTS surasak/ POOL view/Asiatique/Siam,235135484,Shin,Sathon,13.709604,100.520706,Entire home/apt,1000,1,39,2022-12-11,4.19,21,105,39,2022,12,Sunday,4190.0,4190.0,2,1100.0,9218.0,8415.0,8814.712500000001,957.0,801.9660000000001,18834.6785
571403358529956528,"Happy Room with City skyline view, 1step to BTS",21970931,Nui,Chatu Chak,13.856102,100.584625,Entire home/apt,787,3,25,2022-12-03,2.64,22,104,25,2022,12,Saturday,6233.04,6233.040000000001,2,865.7,4570.896000000001,6622.605,4370.9193,753.159,397.667952,9339.483252
571559404539872914,Modern studio close to skytrain and shopping malls,314610553,Meechai,Khlong Toei,13.724517,100.565033,Entire home/apt,1275,20,5,2022-12-18,0.85,2,325,5,2022,12,Sunday,21675.0,21675.0,2,1466.25,2492.625,11216.8125,2383.57265625,1275.6375,216.85837500000002,5093.05603125
571663948288931027,★Beautiful 1BR★BTS Asok/MRT Sukhumvit★Terminal 21★,62257044,Ludoping,Khlong Toei,13.73623,100.55864,Entire home/apt,1791,5,19,2022-12-14,1.97,56,335,19,2022,12,Wednesday,17641.35,17641.35,2,2059.6499999999996,8115.020999999999,15756.322499999998,7759.988831249999,1791.8954999999996,706.0068269999999,16581.01665825
572204723595425890,"Good View in Bangkok,
 Close to BTS Thonglor",447196242,Charinee,Khlong Toei,13.725147,100.574799,Private room,799,25,4,2022-12-07,0.5,4,330,4,2022,12,Wednesday,9987.5,9987.5,2,918.8499999999999,918.8499999999999,7029.202499999999,878.6503124999999,799.3994999999999,79.93995,1877.4402624999998
572390704932120330,T5 7F Amazing pool  beautiful ins room and gym,347302995,Sophia,Khlong Toei,13.725335,100.565598,Entire home/apt,1357,1,12,2022-12-09,1.21,39,361,12,2022,12,Friday,1641.97,1641.97,2,1560.55,3776.531,11938.207499999999,3611.3077687499995,1357.6785,328.558197,7716.39696575
574206210743251359,Baii Mai Thai with style in the heart of BKK,443936960,Intira,Pom Prap Sattru Phai,13.7498,100.514389,Private room,1495,1,3,2022-12-10,1.5,4,358,3,2022,12,Saturday,2242.5,2242.5,2,1644.5000000000002,4933.500000000001,12580.425000000001,4717.659375,1430.7150000000001,429.2145000000001,10080.373875000001
550718139570924063,T618F  near BTS Phromphong pool WiFi gym  park24,347302995,Sophia,Khlong Toei,13.724199,100.565514,Entire home/apt,1314,1,16,2022-12-07,1.56,39,361,16,2022,12,Wednesday,2049.84,2049.84,2,1511.1,4714.632,11559.914999999999,4508.366849999999,1314.657,410.17298400000004,9633.171834
552864539144781125,T6 12FLuxury condo are close to the BTS WiFi pool,347302995,Sophia,Khlong Toei,13.724494,100.565979,Entire home/apt,1309,1,27,2022-12-12,2.48,39,348,27,2022,12,Monday,3246.32,3246.32,2,1505.35,7466.535999999999,11515.9275,7139.87505,1309.6544999999999,649.588632,15255.999681999998
553087369193698743,PERFECT RM for monthly close to The Mall Bangkapi,309401240,Atchara,Bang Kapi,13.76858,100.64715,Private room,1600,1,1,2022-12-18,1.0,12,306,1,2022,12,Sunday,1600.0,1600.0,2,1760.0000000000002,3520.0000000000005,13464.000000000002,3366.0000000000005,1531.2000000000003,306.24000000000007,7192.240000000001
553375880694956546,Luxury condo 2 Bedroom near MRT RAMA9 & JODD FAIRS,233942660,Kritsana,Din Daeng,13.755749,100.563263,Entire home/apt,1976,1,71,2022-12-25,6.7,6,125,71,2022,12,Sunday,13239.2,13239.2,2,2173.6000000000004,29126.240000000005,16628.04,27851.967,1891.0320000000004,2533.9828800000005,59512.18988000001
556001634880714775,"NEW: 5 min BTS Asok - Studio, Stylish, Comfy (N)",441917899,Pimboon,Khlong Toei,13.734767,100.56266,Entire home/apt,1514,1,45,2022-12-23,4.26,7,332,45,2022,12,Friday,6449.639999999999,6449.639999999999,2,1741.1,14834.171999999999,13319.414999999999,14185.176974999998,1514.7569999999998,1290.5729639999997,30309.921938999996
556888637470890735,"Noble condo-2 Bedroom Condo,Sky Pool. BTS Asok",443950251,Joy,Vadhana,13.74179,100.559,Entire home/apt,2356,1,36,2022-12-18,4.19,1,65,36,2022,12,Sunday,9871.640000000001,9871.640000000001,2,2709.3999999999996,22704.772,20726.91,21711.438225,2357.178,1975.315164,46391.525389
557140442724403636,Modern 2Bed Apartment in Sathorn Greenery Resort,444005106,Olivier,Sathon,13.71105,100.51893,Entire home/apt,2200,3,12,2022-12-06,1.14,1,340,12,2022,12,Tuesday,7523.999999999999,7524.0,2,2420.0,5517.599999999999,18513.0,5276.205,2105.4,480.03119999999996,11273.8362
557788779845125543,A luxury 41st floor studio in Phrom Phong,111491307,Charnanat,Khlong Toei,13.726286360328013,100.56618400154892,Entire home/apt,1500,1,2,2022-12-19,2.0,1,311,2,2022,12,Monday,3000.0,3000.0,2,1724.9999999999998,6899.999999999999,13196.249999999998,6598.124999999999,1500.7499999999998,600.3,14098.424999999997
559061541814362858,Spacious Studio Room w/Kitchenette @Phromphong BTS,8354297,Weeraya,Vadhana,13.72843,100.57356,Entire home/apt,1243,1,18,2022-12-15,1.7,10,363,18,2022,12,Thursday,2113.1,2113.1,2,1429.4499999999998,4860.129999999999,10935.2925,4647.4993125,1243.6214999999997,422.8313099999999,9930.460622499999
559624072769096728,SO Peaceful : A cozy room on convenient Silom road,227784412,Bank,Bang Rak,13.72481,100.52165,Entire home/apt,624,1,29,2022-12-14,2.82,19,100,29,2022,12,Wednesday,1759.6799999999998,1759.6799999999998,2,686.4000000000001,3871.2960000000003,5250.96,3701.9267999999997,597.1680000000001,336.80275200000005,7910.025551999999
559631317234095791,Modern Living in Bangkok at COZ Ratchathewi,337002776,Zuzu,Ratchathewi,13.756,100.52825,Private room,1247,1,61,2022-12-18,6.12,30,327,61,2022,12,Sunday,7631.64,7631.64,2,1371.7,16789.608,10493.505000000001,16055.062650000002,1193.3790000000001,1460.6958960000004,34305.366546
559644908092871260,Exquisite Room in Bangkok at Platinum Place,337002776,Zuzu,Bang Khun thain,13.66994,100.43318,Private room,790,1,3,2022-12-01,0.32,30,365,3,2022,12,Thursday,252.8,252.8,2,869.0000000000001,556.1600000000001,6647.85,531.8280000000001,756.0300000000001,48.385920000000006,1136.3739200000002
560439068163939717,"NEW: 5min BTS Asok - 1B1B, Cozy, Spacious 2",441917899,Pimboon,Khlong Toei,13.734767,100.56266,Entire home/apt,2214,2,50,2022-12-23,4.84,7,294,50,2022,12,Friday,21431.52,21431.52,2,2546.1,24646.248,19477.664999999997,23567.974649999996,2215.107,2144.223576,50358.44622599999
575587089602029851,Fully Furnished 1 Bedroom with Kitchen @ Nana,363936849,Shiva,Vadhana,13.74253,100.55506,Entire home/apt,1857,3,4,2022-12-12,1.19,2,360,4,2022,12,Monday,6629.49,6629.49,2,2135.5499999999997,5082.6089999999995,16336.957499999997,4860.2448562499985,1857.9284999999998,442.18698299999994,10385.040839249998
577283351122859948,Perfect location# Pool(50F)#Gym@Sukhumvit 24(1066),178564839,Weeraya,Khlong Toei,13.72538,100.56401,Entire home/apt,2183,2,34,2022-12-23,3.49,35,73,34,2022,12,Friday,15237.34,15237.34,2,2510.45,17522.941,19204.942499999997,16756.31233125,2184.0915,1524.495867,35803.74919825
577292326375975939,Perfect location# Pool(50F)#Gym@Sukhumvit 24(1108),178564839,Weeraya,Khlong Toei,13.72559,100.56591,Entire home/apt,2065,2,22,2022-12-11,2.28,35,79,22,2022,12,Sunday,9416.4,9416.4,2,2374.75,10828.859999999999,18166.837499999998,10355.097374999998,2066.0325,942.1108199999999,22126.068195
577300629118036468,Perfect location# Pool(50F)#Gym@Sukhumvit 24(1156),178564839,Weeraya,Khlong Toei,13.72394,100.56428,Entire home/apt,2210,2,17,2022-12-20,1.92,35,82,17,2022,12,Tuesday,8486.4,8486.4,2,2541.5,9759.359999999999,19442.475,9332.387999999999,2211.105,849.0643200000001,19940.81232
575833193163724252,新房特惠（含水电费），地铁附近2分钟，商场超市2分钟，露天市场2分钟，中文房东,447626756,丝竹,Bang Sue,13.82068,100.53058,Entire home/apt,505,28,3,2022-12-02,0.35,11,78,3,2022,12,Friday,4949.0,4949.0,2,555.5,388.84999999999997,4249.575,371.8378125,483.285,33.82995,794.5177624999999
578101313368144012,110 sq.m. 2 BR on 7F - Sukhumvit 55 (Thong Lo),149679142,Ngamjit,Vadhana,13.73472,100.58324,Entire home/apt,2500,14,5,2022-12-01,0.57,3,305,5,2022,12,Thursday,19950.0,19949.999999999996,2,2875.0,3277.4999999999995,21993.75,3134.1093749999995,2501.25,285.1425,6696.751874999999
578431596038468375,"Au coeur de Bangkok,grand condo de 3 chambres",70692040,Olivier,Vadhana,13.725452,100.581711,Entire home/apt,4500,1,1,2022-12-06,1.0,1,354,1,2022,12,Tuesday,4500.0,4500.0,2,5175.0,10350.0,39588.75,9897.1875,4502.25,900.45,21147.6375
578579081530614339,Charming Apt Near Terminal21 Asok Rooftop Pool Gym,89820474,Ken-Bambu,Khlong Toei,13.73677,100.55912,Entire home/apt,2000,2,26,2022-12-12,2.86,48,59,26,2022,12,Monday,11440.0,11440.0,2,2300.0,13156.0,17595.0,12580.425,2001.0,1144.572,26880.997
578586177898059850,Charming Apt Near Terminal21 Asok Rooftop Pool Gym,89820474,Ken-Bambu,Khlong Toei,13.73461,100.55854,Entire home/apt,2000,2,26,2022-12-23,2.86,48,67,26,2022,12,Friday,11440.0,11440.0,2,2300.0,13156.0,17595.0,12580.425,2001.0,1144.572,26880.997
578686775417779962,THE CLOUD SKY RAMA9 : 1BR WIFI/POOL/RCA,132745392,Mt,Huai Khwang,13.75544,100.57432,Entire home/apt,1357,2,16,2022-12-08,2.03,25,73,16,2022,12,Thursday,5509.419999999999,5509.419999999999,2,1492.7,6060.361999999999,11419.155,5795.2211625,1298.6490000000001,527.251494,12382.8346565
579068140610742967,Lovely 1-Bedroom unit (203) near BTS Thonglor,168421567,Lek,Vadhana,13.72311,100.58067,Entire home/apt,2607,3,30,2022-12-04,3.13,5,230,30,2022,12,Sunday,24479.73,24479.73,2,2998.0499999999997,18767.792999999998,22935.082499999997,17946.702056249997,2608.3034999999995,1632.7979909999997,38347.293047249994
589552812515129128,曼谷中心泰式风格古典一房公寓/ 靠近mrt皇后中心站/城市公园景观,18699637,Wilson,Khlong Toei,13.72326,100.56213,Entire home/apt,1357,28,2,2022-12-02,0.33,29,144,2,2022,12,Friday,12538.68,12538.68,2,1560.55,1029.963,11938.207499999999,984.9021187499999,1357.6785,89.606781,2104.47189975
579595613436715399,★Lovely 1BR★BTS Asok/MRT Sukhumvit★Terminal 21★,62257044,Ludoping,Khlong Toei,13.73603,100.55856,Entire home/apt,1854,5,19,2022-12-08,2.01,56,333,19,2022,12,Thursday,18632.699999999997,18632.699999999997,2,2132.1,8571.042,16310.564999999997,8196.058912499997,1854.927,745.6806539999999,17512.781566499998
561135365330172346,Cozy place with 50sqm and High ceiling near BTS,5423856,Suraphong,Phra Khanong,13.68901,100.61039,Entire home/apt,2800,28,4,2022-12-04,0.53,2,317,4,2022,12,Sunday,41552.0,41552.0,2,3080.0000000000005,3264.8000000000006,23562.000000000004,3121.9650000000006,2679.6000000000004,284.03760000000005,6670.802600000001
580590233019530648,Stay Bangkok | King Bed |Gym|Pool Wi-fi | 1BR,2824430,Dave,Khlong Toei,13.72517,100.57589,Entire home/apt,2835,5,6,2022-12-16,1.15,14,93,6,2022,12,Friday,16301.249999999998,16301.249999999998,2,3260.2499999999995,7498.574999999998,24940.912499999995,7170.512343749998,2836.4174999999996,652.3760249999998,15321.463368749995
581416219452297825,Lunarby~Home Studio for group near bkk airport,14930889,Tei,Lat Krabang,13.719791,100.736107,Entire home/apt,1980,1,6,2022-12-17,1.5,2,361,6,2022,12,Saturday,2970.0,2970.0,2,2178.0,6534.0,16661.7,6248.137500000001,1894.86,568.4580000000001,13350.595500000001
601151987007361433,Luxury 1BR at Nana Infinity Pool Gym★Free Pickup★,453154547,Noon,Ratchathewi,13.74857,100.55733,Entire home/apt,2103,1,33,2022-12-12,4.06,2,108,33,2022,12,Monday,8538.179999999998,8538.179999999998,2,2313.3,18783.996,17696.745,17962.196174999997,2012.5710000000001,1634.207652,38380.399826999994
601163300059844822,★Hyde Sukhumvit 11★Elegant Design★BTS NANA,62257044,Ludoping,Vadhana,13.74454,100.55584,Entire home/apt,1870,5,14,2022-12-05,1.62,56,167,14,2022,12,Monday,15147.000000000002,15147.0,2,2150.5,6967.620000000001,16451.325,6662.786625000001,1870.935,606.1829400000001,14236.589565000002
601165475742073932,"Deluxe Room @ Bangkok Old Town, Gland Palace, WIFI",348573141,Suleewan,Phra Nakhon,13.751414,100.497009,Private room,3957,1,6,2022-12-20,0.86,3,319,6,2022,12,Tuesday,3403.02,3403.02,2,4352.700000000001,7486.644000000001,33298.155,7159.103325,3786.8490000000006,651.3380280000001,15297.085353
601180547069970093,"10 mins from DMK Airport, private bedroom",453440882,Td,Lak Si,13.87855,100.58563,Entire home/apt,520,13,13,2022-12-04,1.73,1,312,13,2022,12,Sunday,11694.8,11694.800000000001,2,572.0,1979.12,4375.8,1892.5335,497.64,172.18344000000002,4043.83694
603120992078675287,"Cozy 2-Bedrooms, City skyline view, 2min to MRT",21970931,Nui,Bang Sue,13.82942,100.52752,Entire home/apt,1890,28,10,2022-12-06,1.2,22,152,10,2022,12,Tuesday,63504.0,63504.0,2,2079.0,4989.599999999999,15904.35,4771.305,1808.73,434.0952,10195.000199999999
590416582722534331,Townhouse/ 5mins to terminal BKKairport/ max 5,234750187,Mae,Lat Krabang,13.72097,100.745193,Entire home/apt,3543,1,17,2022-12-23,1.9,1,289,17,2022,12,Friday,6731.7,6731.7,2,3897.3,14809.74,29814.345,14161.813875,3390.6510000000003,1288.44738,30260.001255
590428988483742951,"2Bed2Bath, Comfy Condo Near Ari & Sanampao BTS",451212597,Urasaya,Phaya Thai,13.77666,100.54399,Entire home/apt,2007,4,18,2022-12-17,2.13,1,112,18,2022,12,Saturday,17099.64,17099.64,2,2207.7000000000003,9404.802000000001,16888.905000000002,8993.3419125,1920.6990000000003,818.2177740000001,19216.361686500004
590787376351426195,#2 ❤️NEW CONDO❤️NEW ROOM❤NEAR BTS MRT❤️ JJ MKT❤️,218032956,Heart,Chatu Chak,13.81321,100.55938,Entire home/apt,1713,3,3,2022-12-13,0.36,8,62,3,2022,12,Tuesday,1850.04,1850.04,2,1884.3000000000002,1356.6960000000001,14414.895,1297.34055,1639.3410000000001,118.032552,2772.069102
591477247132356802,Lovely Nest ☆ near Asoke BTS ☆ Smart TV ☆ Skypool,30386490,N'Dee,Khlong Toei,13.73671,100.55977,Entire home/apt,2929,1,36,2022-12-23,4.46,23,56,36,2022,12,Friday,13063.34,13063.34,2,3368.35,30045.682,25767.8775,28731.1834125,2930.4645,2613.974334,61390.8397465
591590677003793158,"Peaceful 1-bedroom, living room and kitchen",341387684,Yuttapong,Bang Sue,13.82965,100.52661,Entire home/apt,700,30,4,2022-12-16,0.66,1,282,4,2022,12,Friday,13860.0,13860.0,2,770.0000000000001,1016.4000000000002,5890.500000000001,971.9325000000002,669.9000000000001,88.42680000000001,2076.7593000000006
591711117594405325,코리아타운5분거리/중심가/저렴한가격/넷플릭스시청가능,165533047,Magoo,Khlong Toei,13.73587,100.55732,Entire home/apt,1176,3,4,2022-12-06,2.03,1,324,4,2022,12,Tuesday,7161.839999999999,7161.839999999999,2,1352.3999999999999,5490.743999999999,10345.859999999999,5250.523949999999,1176.588,477.69472799999994,11218.962677999998
591789867189118675,Comfy all in one studio Thonglor,168421567,Lek,Vadhana,13.7263,100.58114,Entire home/apt,2000,3,27,2022-12-23,3.25,5,220,27,2022,12,Friday,19500.0,19500.0,2,2300.0,14950.0,17595.0,14295.9375,2001.0,1300.65,30546.5875
592561566440176417,1min Walk to MRT! (4th Fl.) Big Room(upto 4ppl),31443036,Han,Bang Sue,13.81888,100.53358,Private room,1156,1,5,2022-12-13,1.05,4,56,5,2022,12,Tuesday,1213.8,1213.8,2,1271.6000000000001,2670.3600000000006,9727.740000000002,2553.5317500000006,1106.2920000000001,232.32132000000004,5456.213070000001
593128901719261543,✿全新♡Local生活便利✿市区•BTS@ONNUT•可做饭•近莲花超市夜市B#78,66923696,Panda,Phra Khanong,13.704575,100.602272,Entire home/apt,1417,1,8,2022-12-14,0.88,48,354,8,2022,12,Wednesday,1246.96,1246.96,2,1558.7,2743.312,11924.055,2623.2921,1356.069,238.668144,5605.272244000001
581576830413143875,Private suite room walking distance skytrain BTS,171603843,Arisudan Gopal,Suanluang,13.70803,100.60799,Entire home/apt,780,1,23,2022-12-28,3.05,11,356,23,2022,12,Wednesday,2379.0,2379.0,2,858.0000000000001,5233.8,6563.700000000001,5004.82125,746.4600000000002,455.3406000000001,10693.96185
593392094332943273,Kru Nat's Bed & Breakfast w/ Private Rooms & Gym,451813455,Nikki,Chatu Chak,13.81278,100.580025,Private room,450,1,17,2022-12-26,2.1,1,211,17,2022,12,Monday,945.0,945.0,2,495.00000000000006,2079.0000000000005,3786.7500000000005,1988.0437500000003,430.65000000000003,180.87300000000002,4247.91675
593693693487392430,整套公寓：LOFT/silom/ 曼谷市中心/ BTS 直达暹罗广场/ 自助入住/泳池免费,235135484,Shin,Sathon,13.70879,100.52186,Entire home/apt,1331,1,19,2022-12-11,2.53,21,39,19,2022,12,Sunday,3367.43,3367.43,2,1464.1000000000001,7408.3460000000005,11200.365000000002,7084.2308625000005,1273.767,644.526102,15137.102964500002
581730674333857895,❤️WOW❤️  5 Minwalk toSubway❤️Wifi❤️  Wash Machine,306704320,Kangaroo,Din Daeng,13.78528,100.57255,Entire home/apt,1670,1,8,2022-12-09,1.09,16,321,8,2022,12,Friday,1820.3000000000002,1820.3000000000002,2,1837.0000000000002,4004.6600000000008,14053.050000000003,3829.456125000001,1598.1900000000003,348.4054200000001,8182.521545000002
582159198705760689,Cozy Living @ The Tree Hua mak Interchange,435016000,Tadchon,Saphan Sung,13.77694,100.6751,Private room,919,5,3,2022-12-24,1.45,10,81,3,2022,12,Saturday,6662.75,6662.75,2,1010.9000000000001,2931.61,7733.385,2803.3520625,879.4830000000001,255.05007,5990.012132500001
582436083959446246,Peaceful life along the canal,47869894,Pui,Taling Chan,13.777424,100.4211448,Private room,1100,1,1,2022-12-20,1.0,5,357,1,2022,12,Tuesday,1100.0,1100.0,2,1210.0,2420.0,9256.5,2314.125,1052.7,210.54000000000002,4944.665
594505017288660955,TAMNI | No.211 | 1min walk to Subway,14335043,Tan,Parthum Wan,13.738369,100.517868,Private room,2495,1,9,2022-12-24,1.07,14,117,9,2022,12,Saturday,2669.65,2669.65,2,2744.5,5873.2300000000005,20995.425,5616.276187500001,2387.715,510.9710100000001,12000.4771975
582838538804370405,IR-ON Superior King,258090513,Ir-On,Khlong Toei,13.72137,100.57782,Private room,2028,1,8,2022-12-04,1.04,6,318,8,2022,12,Sunday,2109.12,2109.12,2,2332.2,4850.976,17841.329999999998,4638.7458,2029.014,422.034912,9911.756711999999
582867441511372795,精装新房可住3-4人（含水电费）地铁旁紧临,447626756,丝竹,Bang Sue,13.80858,100.53197,Entire home/apt,702,14,1,2022-12-09,1.0,11,59,1,2022,12,Friday,9828.0,9828.0,2,772.2,1544.4,5907.33,1476.8325,671.8140000000001,134.36280000000002,3155.5953
583234736155676903,Luxury 1 Bed+Skypool/ 500m walk to BTS Phrompong/,152018136,Tony,Khlong Toei,13.724517,100.565033,Entire home/apt,1036,1,41,2022-12-25,4.57,12,101,41,2022,12,Sunday,4734.52,4734.52,2,1191.3999999999999,10889.395999999999,9114.21,10412.984924999999,1036.5179999999998,947.377452,22249.758377
583600425950216481,Spacious Newly Renovated 3BDR/6pax Soi 11 BTS NANA,37194944,Darren,Vadhana,13.74446964263916,100.55691528320312,Entire home/apt,7214,1,27,2022-12-19,2.85,8,330,27,2022,12,Monday,20559.9,20559.9,2,8296.099999999999,47287.77,63465.16499999999,45218.930062499996,7217.606999999999,4114.03599,96620.7360525
583748074026662963,Viva la vida Hotel#Huai Khwang MRT#2 Single beds,178564839,Weeraya,Huai Khwang,13.77177,100.57886,Private room,1723,1,4,2022-12-16,0.5,35,84,4,2022,12,Friday,861.5,861.5,2,1895.3000000000002,1895.3000000000002,14499.045,1812.380625,1648.911,164.89110000000002,3872.571725
584289240316538732,FEEL GOOD HOME SUITE :1BR  WIFI/GREEN VIEW,79624768,Eva,Huai Khwang,13.75586,100.57548,Entire home/apt,1243,2,13,2022-12-09,1.49,44,69,13,2022,12,Friday,3704.14,3704.14,2,1367.3000000000002,4074.5540000000005,10459.845000000001,3896.2922625000006,1189.5510000000002,354.48619800000006,8325.332460500002
594550356487389840,TAMNI | No.203 | 1min walk to Subway,14335043,Tan,Parthum Wan,13.738402,100.517876,Private room,4138,1,12,2022-12-09,1.4,14,115,12,2022,12,Friday,5793.2,5793.2,2,4551.8,12745.039999999999,34821.270000000004,12187.444500000001,3960.0660000000003,1108.81848,26041.30298
594552194212768291,Luxury perfect spacious condo via BTS Thonglor,94473464,Boonsiri,Khlong Toei,13.72349,100.57376,Private room,950,30,5,2022-12-13,0.57,1,217,5,2022,12,Tuesday,16244.999999999998,16245.0,2,1092.5,1245.4499999999998,8357.625,1190.9615625,950.475,108.35414999999999,2544.7657124999996
594596688285459848,Deluxe Micro Studio off the beaten path...,452064391,Frank,Bang Sue,13.81359,100.52373,Entire home/apt,550,2,5,2022-12-05,0.65,1,178,5,2022,12,Monday,715.0,715.0,2,605.0,786.5,4628.25,752.090625,526.35,68.4255,1607.016125
594759356903027603,Lovely 3 bedrooms apartment city center,46224081,Orranart,Bang Rak,13.72532,100.5314,Entire home/apt,4000,1,17,2022-12-02,2.05,10,344,17,2022,12,Friday,8200.0,8200.0,2,4400.0,18040.0,33660.0,17250.75,3828.0,1569.48,36860.23
603428340585556404,"NEW: 5 min BTS Asok - Studio, Stylish, Comfy (D)",441917899,Pimboon,Khlong Toei,13.734767,100.56266,Entire home/apt,1600,1,44,2022-12-19,5.14,7,310,44,2022,12,Monday,8224.0,8224.0,2,1839.9999999999998,18915.199999999997,14075.999999999996,18087.659999999993,1600.7999999999997,1645.6223999999997,38648.482399999986
603438520789848320,6F28#Pool&BTS Nana&MRT Sukhumvit&Max2ppl,312545246,Mike,Vadhana,13.74685,100.55682,Entire home/apt,3002,1,25,2022-12-13,3.33,49,61,25,2022,12,Tuesday,9996.66,9996.66,2,3452.2999999999997,22992.318,26410.094999999998,21986.4040875,3003.5009999999997,2000.331666,46979.0537535
